lr,tree,depth,subsample,colsample,auc_train,auc_test
0.05770944906386304,625,4,0.8480076836664749,0.9369769521907119,0.9742217292540938,0.8620600985719469
0.06960824674348672,287,5,0.612313715369736,0.5174872360047045,0.9635386656672036,0.8617274757834466
0.07348064014740158,516,5,0.9207575284775193,0.5741332056929497,0.9815434000627199,0.8691844789423221
0.037447117893419264,691,5,0.6249604077986317,0.779108327921924,0.9726626145136219,0.8654875569831286
0.09788036478288963,891,3,0.9664131404752414,0.5382954196369456,0.982893824042364,0.8717393365480274
0.05931174941890117,135,3,0.5153044532890916,0.9573952245924535,0.8473318233517764,0.8179272770677182
0.019916919088434643,853,3,0.9725460222053666,0.7334250804306712,0.9074082405933827,0.8434981035131666
0.07178422327024357,468,4,0.7901560492606367,0.5786657844753047,0.9717345998649886,0.8637591817803189
0.09894931614696771,679,5,0.5257597866693644,0.7046618540654729,0.9877328938565106,0.872006117242454
0.04096737056704875,574,4,0.665956559742915,0.736766425676934,0.9589106084697279,0.855325022058151
0.04655861541237762,730,4,0.6844310673383851,0.6121008845436149,0.9708885301772461,0.8656442614496502
0.07130482991491396,203,4,0.6915397179303437,0.8765531485865555,0.932204405157202,0.8473996296577541
0.01296820197116728,510,3,0.9283712448841479,0.7519640264347667,0.8228881400393521,0.8196865547524733
